K,rho1,ang1,rho2,ang2
0.800000000,0.000000000,0.000000000,0.000000000,0.000000000
0.800400133,0.000000000,0.000000000,0.000000000,0.000000000
0.800800267,0.000000000,0.000000000,0.000000000,0.000000000
0.801200400,0.000000000,0.000000000,0.000000000,0.000000000
0.801600534,0.000000000,0.000000000,0.000000000,0.000000000
0.802000667,0.000000000,0.000000000,0.000000000,0.000000000
0.802400800,0.000000000,0.000000000,0.000000000,0.000000000
0.802800934,0.000000000,0.000000000,0.000000000,0.000000000
0.803201067,0.000000000,0.000000000,0.000000000,0.000000000
0.803601200,0.000000000,0.000000000,0.000000000,0.000000000
0.804001334,0.000000000,0.000000000,0.000000000,0.000000000
0.804401467,0.000000000,0.000000000,0.000000000,0.000000000
0.804801601,0.000000000,0.000000000,0.000000000,0.000000000
0.805201734,0.000000000,0.000000000,0.000000000,0.000000000
0.805601867,0.000000000,0.000000000,0.000000000,0.000000000
0.806002001,0.000000000,0.000000000,0.000000000,0.000000000
0.806402134,0.000000000,0.000000000,0.000000000,0.000000000
0.806802267,0.000000000,0.000000000,0.000000000,0.000000000
0.807202401,0.000000000,0.000000000,0.000000000,0.000000000
0.807602534,0.000000000,0.000000000,0.000000000,0.000000000
0.808002668,0.000000000,0.000000000,0.000000000,0.000000000
0.808402801,0.000000000,0.000000000,0.000000000,0.000000000
0.808802934,0.000000000,0.000000000,0.000000000,0.000000000
0.809203068,0.000000000,0.000000000,0.000000000,0.000000000
0.809603201,0.000000000,0.000000000,0.000000000,0.000000000
0.810003334,0.000000000,0.000000000,0.000000000,0.000000000
0.810403468,0.000000000,0.000000000,0.000000000,0.000000000
0.810803601,0.000000000,0.000000000,0.000000000,0.000000000
0.811203735,0.000000000,0.000000000,0.000000000,0.000000000
0.811603868,0.000000000,0.000000000,0.000000000,0.000000000
0.812004001,0.000000000,0.000000000,0.000000000,0.000000000
0.812404135,0.000000000,0.000000000,0.000000000,0.000000000
0.812804268,0.000000000,0.000000000,0.000000000,0.000000000
0.813204401,0.000000000,0.000000000,0.000000000,0.000000000
0.813604535,0.000000000,0.000000000,0.000000000,0.000000000
0.814004668,0.000000000,0.000000000,0.000000000,0.000000000
0.814404802,0.000000000,0.000000000,0.000000000,0.000000000
0.814804935,0.000000000,0.000000000,0.000000000,0.000000000
0.815205068,0.000000000,0.000000000,0.000000000,0.000000000
0.815605202,0.000000000,0.000000000,0.000000000,0.000000000
0.816005335,0.000000000,0.000000000,0.000000000,0.000000000
0.816405468,0.000000000,0.000000000,0.000000000,0.000000000
0.816805602,0.000000000,0.000000000,0.000000000,0.000000000
0.817205735,0.000000000,0.000000000,0.000000000,0.000000000
0.817605869,0.000000000,0.000000000,0.000000000,0.000000000
0.818006002,0.000000000,0.000000000,0.000000000,0.000000000
0.818406135,0.000000000,0.000000000,0.000000000,0.000000000
0.818806269,0.000000000,0.000000000,0.000000000,0.000000000
0.819206402,0.000000000,0.000000000,0.000000000,0.000000000
0.819606536,0.000000000,0.000000000,0.000000000,0.000000000
0.820006669,0.000000000,0.000000000,0.000000000,0.000000000
0.820406802,0.000000000,0.000000000,0.000000000,0.000000000
0.820806936,0.000000000,0.000000000,0.000000000,0.000000000
0.821207069,0.000000000,0.000000000,0.000000000,0.000000000
0.821607202,0.000000000,0.000000000,0.000000000,0.000000000
0.822007336,0.000000000,0.000000000,0.000000000,0.000000000
0.822407469,0.000000000,0.000000000,0.000000000,0.000000000
0.822807603,0.000000000,0.000000000,0.000000000,0.000000000
